sku,name,desc,price,in_stock,type,short,long,category
APP0430-A,Like new - Apple Lightning adapter to 30-pin connector,Reconditioned adapter connector Lightning to 30-pin iPhone 5 iPod Touch 5 iPod Nano 7.,35.0,0,14365395,APP,Apple,adapters & cables
APP0478-A,Like new - Apple Digital AV Adapter to Lightning,Lightning adapter connector to digital AV (MD826ZM / A),59.0,0,1298,APP,Apple,adapters & cables
APP0934,"Apple MacBook Air 11 ""i5 16 Ghz | 4GB RAM | 128GB Flash",laptop MacBook Air 11 inches 16GHz 128GB (MJVM2Y / A).,999.0,0,1282,APP,Apple,apple computers&laptops
APP0935,"Apple MacBook Air 11 ""i5 16 Ghz | 8GB RAM | 128GB Flash",laptop MacBook Air 11 inch i5 8GB RAM 128GB Flash (MJVM2Y / A).,1119.0,0,1282,APP,Apple,apple computers&laptops
APP0936,"Apple MacBook Air 11 ""i7 22 Ghz | 4GB RAM | 128GB Flash",Laptop MacBook Air 11-inch i7 22 Ghz 128GB Flash (MJVM2Y / A).,1119.0,0,1282,APP,Apple,apple computers&laptops
APP0937,"Apple MacBook Air 11 ""i7 22 Ghz | 8GB RAM | 128GB Flash",laptop MacBook Air 11 inch i7 22GHz 8GB RAM 128GB Flash (MJVM2Y / A).,1239.0,0,1282,APP,Apple,apple computers&laptops
APP0938,"Apple MacBook Air 11 ""i5 16 Ghz | 4GB RAM | 256GB Flash",laptop MacBook Air 11 inch i5 16GHz 4GB 256GB Flash RAM (MJVP2Y / A).,1249.0,0,1282,APP,Apple,apple computers&laptops
APP0941,"Apple MacBook Air 11 ""i5 16 Ghz | 8GB RAM | 512GB Flash",laptop MacBook Air 11 inch i5 16GHz 8GB RAM 512GB Flash (MJVP2Y / A).,1729.0,0,1282,APP,Apple,apple computers&laptops
APP0942,"Apple MacBook Air 11 ""i7 22 Ghz | 4GB RAM | 256GB Flash",laptop MacBook Air 11 inch i7 22GHz 4GB 256GB Flash RAM (MJVP2Y / A) with extended processor.,1369.0,0,1282,APP,Apple,apple computers&laptops
APP0943,"Apple MacBook Air 11 ""i7 22 Ghz | 8GB RAM | 256GB Flash",laptop MacBook Air 11 inch i7 22GHz 8GB RAM 256GB Flash (MJVP2Y / A) with processor and RAM expansion.,1489.0,0,1282,APP,Apple,apple computers&laptops
APP0944,"Apple MacBook Air 11 ""i7 22 Ghz | 4GB RAM | 512GB Flash",Laptop MacBook Air 11-inch i7 22 Ghz 512GB Flash (MJVP2Y / A).,1729.0,0,1282,APP,Apple,apple computers&laptops
APP0945,"Apple MacBook Air 11 ""i7 22 Ghz | 8GB RAM | 512GB Flash",laptop MacBook Air 11 inch i7 22GHz 8GB RAM 512GB Flash (MJVP2Y / A).,1849.0,0,1282,APP,Apple,apple computers&laptops
APP0932-A,"(Open) Apple MacBook Air 11 ""i5 16 Ghz | 4GB RAM | 256GB Flash",laptop MacBook Air 11 inch i5 16GHz 4GB 256GB Flash RAM (MJVP2Y / A).,1249.0,0,1282,APP,Apple,apple computers&laptops
APP0939,"Apple MacBook Air 11 ""i5 16 Ghz | 8GB RAM | 256GB Flash",laptop MacBook Air 11 inch i5 16 Ghz 8GB RAM 256GB Flash (MJVP2Y / A).,1369.0,0,1282,APP,Apple,apple computers&laptops
APP0940,"Apple MacBook Air 11 ""i5 16 Ghz | 4GB RAM | 512GB Flash",laptop MacBook Air 11 inch i5 16 GHz 4GB 512GB Flash RAM (MJVP2Y / A).,1609.0,0,1282,APP,Apple,apple computers&laptops
APP0958,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | 8GB RAM | 128GB Flash",New MacBook Pro 13-inch Retina screen i5 128GB RAM 8GB Flash 27GHz (MF839Y / A).,1449.0,0,1282,APP,Apple,apple computers&laptops
APP0963,"Apple MacBook Pro Retina 13 ""i7 3GHz | RAM 16GB | 128GB Flash",New MacBook Pro 13-inch Retina Display i7 3GHz 16GB RAM 128GB Flash (MF839Y / A).,2049.0,0,1282,APP,Apple,apple computers&laptops
APP1939,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 8GB RAM | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 8GB RAM | 256GB Flash (MF839Y / A),1689.0,0,1282,APP,Apple,apple computers&laptops
APP1940,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | RAM 16GB | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 16GB RAM | 256GB Flash (MF839Y / A),1924.0,0,1282,APP,Apple,apple computers&laptops
APP1941,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | RAM 16GB | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 16GB RAM | 256GB Flash (MF839Y / A),2049.0,0,1282,APP,Apple,apple computers&laptops
APP1942,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | RAM 16GB | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 16GB RAM | 256GB Flash (MF839Y / A),2289.0,0,1282,APP,Apple,apple computers&laptops
APP1943,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 8GB RAM | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 8GB RAM | 256GB Flash (MF839Y / A),1809.0,0,1282,APP,Apple,apple computers&laptops
APP1944,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | 8GB RAM | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 8GB RAM | 256GB Flash (MF839Y / A),2049.0,0,1282,APP,Apple,apple computers&laptops
APP1945,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 8GB RAM | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 8GB RAM | 512GB Flash (MF839Y / A),1929.0,0,1282,APP,Apple,apple computers&laptops
APP1946,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | RAM 16GB | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 16GB RAM | 512GB Flash (MF839Y / A),2169.0,0,1282,APP,Apple,apple computers&laptops
APP1947,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | RAM 16GB | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 16GB RAM | 512GB Flash (MF839Y / A),2289.0,0,1282,APP,Apple,apple computers&laptops
APP1948,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | RAM 16GB | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 16GB RAM | 512GB Flash (MF839Y / A),2529.0,0,1282,APP,Apple,apple computers&laptops
APP1949,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 8GB RAM | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 8GB RAM | 512GB Flash (MF839Y / A),2049.0,0,1282,APP,Apple,apple computers&laptops
APP1950,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | 8GB RAM | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 8GB RAM | 512GB SSD (MF839Y / A),2289.0,0,1282,APP,Apple,apple computers&laptops
APP1951,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 8GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 8GB RAM | 1TB Flash (MF839Y / A),2409.0,0,1282,APP,Apple,apple computers&laptops
APP1952,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 16GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 16GB RAM | 1TB Flash (MF839Y / A),2649.0,0,1282,APP,Apple,apple computers&laptops
APP1953,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 16GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 16GB RAM | 1TB Flash (MF839Y / A),2769.0,0,1282,APP,Apple,apple computers&laptops
APP1954,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | 16GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 16GB RAM | 1TB Flash (MF839Y / A),3009.0,0,1282,APP,Apple,apple computers&laptops
APP1955,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 8GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 8GB RAM | 1TB Flash (MF839Y / A),2539.0,0,1282,APP,Apple,apple computers&laptops
APP0948,"Apple MacBook Air 13 ""i7 22 Ghz | 4GB RAM | 128GB Flash",laptop MacBook Air 13 inch i7 22GHz 4GB 128GB Flash RAM (MJVE2Y / A).,1219.0,0,1282,APP,Apple,apple computers&laptops
APP0946,"Apple MacBook Air 13 ""i5 16 Ghz | 4GB RAM | 128GB Flash",laptop MacBook Air 13 inch i5 16GHz 4GB 128GB Flash RAM (MJVE2Y / A).,1099.0,0,1282,APP,Apple,apple computers&laptops
APP0949,"Apple MacBook Air 13 ""i7 22 Ghz | 8GB RAM | 128GB Flash",laptop MacBook Air 13 inch i7 22GHz 8GB RAM 128GB Flash (MJVE2Y / A).,1339.0,0,1282,APP,Apple,apple computers&laptops
APP0947,"Apple MacBook Air 13 ""i5 16 Ghz | 8GB RAM | 128GB Flash",laptop MacBook Air 13 inch i5 16GHz 8GB RAM 128GB Flash (MJVE2Y / A).,1219.0,0,1282,APP,Apple,apple computers&laptops
APP0950,"Apple MacBook Air 13 ""i5 16 Ghz | 4GB RAM | 256GB Flash",laptop MacBook Air 13 inch i5 16GHz 4GB 256GB Flash RAM (MJVG2Y / A).,1349.0,0,1282,APP,Apple,apple computers&laptops
APP0951,"Apple MacBook Air 13 ""i5 16 Ghz | 8GB RAM | 256GB Flash",laptop MacBook Air 13 inch i5 16GHz 8GB RAM 256GB Flash (MJVG2Y / A).,1469.0,0,1282,APP,Apple,apple computers&laptops
APP0953,"Apple MacBook Air 13 ""i5 16 Ghz | 8GB RAM | 512GB Flash",laptop MacBook Air 13 inch i5 16GHz 8GB RAM 512GB Flash (MJVG2Y / A).,1829.0,0,1282,APP,Apple,apple computers&laptops
APP0955,"Apple MacBook Air 13 ""i7 22 Ghz | 8GB RAM | 256GB Flash",laptop MacBook Air 13 inch i7 22GHz 8GB RAM 256GB Flash (MJVG2Y / A).,1589.0,0,1282,APP,Apple,apple computers&laptops
APP0957,"Apple MacBook Air 13 ""i7 22 Ghz | 8GB RAM | 512GB Flash",laptop MacBook Air 13 inch i7 22GHz 8GB RAM 512GB Flash (MJVG2Y / A).,1949.0,0,1282,APP,Apple,apple computers&laptops
APP0952,"Apple MacBook Air 13 ""i5 16 Ghz | 4GB RAM | 512GB Flash",laptop MacBook Air 13 inch i5 16GHz 4GB 512GB Flash RAM (MJVG2Y / A).,1709.0,0,1282,APP,Apple,apple computers&laptops
APP0954,"Apple MacBook Air 13 ""i7 22 Ghz | 4GB RAM | 256GB Flash",laptop MacBook Air 13 inch i7 22GHz 4GB 256GB Flash RAM (MJVG2Y / A).,1469.0,0,1282,APP,Apple,apple computers&laptops
APP0956,"Apple MacBook Air 13 ""i7 22 Ghz | 4GB RAM | 512GB Flash",laptop MacBook Air 13 inch i7 22GHz 4GB 512GB Flash RAM (MJVG2Y / A).,1829.0,0,1282,APP,Apple,apple computers&laptops
APP0959,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | RAM 16GB | 128GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 128GB 27GHz i5 Flash (MF839Y / A).,1689.0,0,1282,APP,Apple,apple computers&laptops
APP0960,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | 8GB RAM | 128GB Flash",New MacBook Pro 13-inch Retina screen i5 128GB RAM 8GB Flash 29Ghz (MF839Y / A).,1569.0,0,1282,APP,Apple,apple computers&laptops
APP0961,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | RAM 16GB | 128GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 128GB 29Ghz i5 Flash (MF839Y / A).,1809.0,0,1282,APP,Apple,apple computers&laptops
APP0962,"Apple MacBook Pro Retina 13 ""i7 3GHz | 8GB RAM | 128GB Flash",New MacBook Pro Retina 13-inch screen 8GB RAM 128GB i7 3GHz Flash (MF839Y / A).,1809.0,0,1282,APP,Apple,apple computers&laptops
APP0964,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | 8GB RAM | 256GB Flash",New MacBook Pro 13-inch Retina screen i5 256GB RAM 8GB Flash 27GHz (MF840Y / A).,1649.0,0,1282,APP,Apple,apple computers&laptops
APP0965,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | RAM 16GB | 256GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 256GB 27GHz i5 Flash (MF840Y / A).,1889.0,0,1282,APP,Apple,apple computers&laptops
APP0966,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | 8GB RAM | 256GB Flash",New MacBook Pro 13-inch Retina screen i5 256GB RAM 8GB Flash 29Ghz (MF840Y / A).,1769.0,0,1282,APP,Apple,apple computers&laptops
APP0967,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | RAM 16GB | 256GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 256GB 29Ghz i5 Flash (MF840Y / A).,2009.0,0,1282,APP,Apple,apple computers&laptops
APP0968,"Apple MacBook Pro Retina 13 ""i7 3GHz | 8GB RAM | 256GB Flash",New MacBook Pro 13-inch Retina display 3GHz 8GB RAM 256GB Flash (MF840Y / A).,2009.0,0,1282,APP,Apple,apple computers&laptops
APP0969,"Apple MacBook Pro Retina 13 ""i7 3GHz | RAM 16GB | 256GB Flash",New MacBook Pro 13-inch Retina Display i7 3GHz 16GB RAM 256GB Flash (MF840Y / A).,2249.0,0,1282,APP,Apple,apple computers&laptops
APP0970,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | 8GB RAM | 512GB Flash",New MacBook Pro 13-inch Retina screen i5 512GB RAM 8GB Flash 29Ghz (MF841Y / A).,1999.0,0,1282,APP,Apple,apple computers&laptops
APP0971,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | RAM 16GB | 512GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 512GB 29Ghz i5 Flash (MF841Y / A).,2239.0,0,1282,APP,Apple,apple computers&laptops
APP0972,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | 8GB RAM | 1TB Flash",New MacBook Pro 13-inch Retina screen i5 8GB RAM 1TB 29Ghz Flash (MF841Y / A).,2599.0,0,1282,APP,Apple,apple computers&laptops
APP0973,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | 16GB RAM | 1TB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 1TB 29Ghz i5 Flash (MF841Y / A).,2839.0,0,1282,APP,Apple,apple computers&laptops
APP0974,"Apple MacBook Pro Retina 13 ""i7 3GHz | 8GB RAM | 512GB Flash",New MacBook Pro Retina 13-inch screen 8GB RAM 512GB i7 3GHz Flash (MF841Y / A).,2209.0,0,1282,APP,Apple,apple computers&laptops
APP0975,"Apple MacBook Pro Retina 13 ""i7 3GHz | RAM 16GB | 512GB Flash",New MacBook Pro 13-inch Retina Display i7 3GHz 16GB RAM 512GB Flash (MF841Y / A).,2449.0,0,1282,APP,Apple,apple computers&laptops
APP0976,"Apple MacBook Pro Retina 13 ""i7 3GHz | 8GB RAM | 1TB Flash",New MacBook Pro 13-inch Retina Display i7 3GHz Flash 8GB RAM 1TB (MF841Y / A).,2809.0,0,1282,APP,Apple,apple computers&laptops
APP0977,"Apple MacBook Pro Retina 13 ""i7 3GHz | 16GB RAM | 1TB Flash",New MacBook Pro 13-inch Retina Display i7 3GHz 16GB RAM 1TB Flash (MF841Y / A).,3049.0,0,1282,APP,Apple,apple computers&laptops
APP0980,"Apple MacBook 12 ""Core M 11GHz | 8GB RAM | 256GB Flash Space Gray",New MacBook Retina 12-inch screen 8GB RAM 256GB 11GHz Flash.,1449.0,0,1282,APP,Apple,apple computers&laptops
APP0981,"Apple MacBook 12 ""Core M 11GHz | 8GB RAM | 256GB Flash Gold",New MacBook Retina 12-inch screen 8GB RAM 256GB 11GHz Flash.,1449.0,0,1282,APP,Apple,apple computers&laptops
APP0982,"Apple MacBook 12 ""Core M 12 Ghz | 8GB RAM | 512GB Flash Silver",New MacBook Retina 12-inch screen 8GB RAM 256GB 11GHz Flash.,1799.0,0,1282,APP,Apple,apple computers&laptops
APP0983,"Apple MacBook 12 ""Core M 12 Ghz | 8GB RAM | 512GB Flash Space Gray",New MacBook Retina 12-inch screen 8GB RAM 512GB 11GHz Flash.,1799.0,0,1282,APP,Apple,apple computers&laptops
APP0984,"Apple MacBook 12 ""Core M 12 Ghz | 8GB RAM | 512GB Flash Gold",New MacBook Retina 12-inch screen 8GB RAM 512GB 11GHz Flash.,1799.0,0,1282,APP,Apple,apple computers&laptops
APP0338-A,"(Open) Apple Thunderbolt Display 27 ""Monitor Mac",Monitor Display 27-inch Apple Thunderbolt (MC914ZM / A).,1149.0,0,1298,APP,Apple,computer parts
APP0477-A,Open - Apple Lightning to VGA Adapter,Lightning connector adapter to VGA,59.0,0,1298,APP,Apple,adapters & cables
APP0696-A,"Open - Apple (OEM) Charger 60W MagSafe MacBook and MacBook Pro 13 """,Charger MacBook and 13 inch MacBook MagSafe 60 W (MC461Z / A) Without box.,89.0,0,1298,APP,Apple,others
APP0772,Apple Mac Cable Lock Pro,Security Lock adapter for Mac Pro.,49.0,0,1325,APP,Apple,adapters & cables
APP0729-A,Like new - Apple Thunderbolt Cable 0.5m White,Thunderbolt Cable 0.5m for Mac,35.0,0,1298,APP,Apple,adapters & cables
APP1003,"Apple MacBook Pro Retina 15 ""i7 22 Ghz | RAM 16GB | 512GB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 512GB 22GHz (MJLQ2Y / A).,2489.0,0,1282,APP,Apple,apple computers&laptops
APP0995,"Apple MacBook Pro Retina 15 ""i7 22 Ghz | RAM 16GB | 256GB PCIe SSD",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 256GB 22GHz (MJLQ2Y / A).,2255.59,1,"2,17E+11",APP,Apple,apple computers&laptops
APP0996,"Apple MacBook Pro Retina 15 ""i7 25 Ghz | RAM 16GB | 512GB Flash | AMD Radeon R9 M370X 2GB",MacBook Pro Retina 15 inch screen i7 25Ghz RAM 16GB 512GB graphical AMD Radeon R9 M370X 2 GB (MJLT2Y / A).,2799.0,0,1282,APP,Apple,apple computers&laptops
APP0990-A,"(Open) Apple MacBook Pro Retina 15 ""i7 25 Ghz | RAM 16GB | 512GB Flash",MacBook Pro Retina 15 inch screen i7 25Ghz RAM 16GB 512GB graphical AMD Radeon R9 M370X 2 GB (MJLT2Y / A).,2799.0,0,1282,APP,Apple,apple computers&laptops
APP1004,"Apple MacBook Pro Retina 15 ""i7 22GHz | 16GB RAM | 1TB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 1TB 22GHz (MJLQ2Y / A).,2969.0,0,1282,APP,Apple,apple computers&laptops
APP1005,"Apple MacBook Pro Retina 15 ""i7 25 Ghz | RAM 16GB | 256GB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 256GB 25Ghz (MJLQ2Y / A).,2369.0,0,"2,17E+11",APP,Apple,apple computers&laptops
APP1006,"Apple MacBook Pro Retina 15 ""i7 25 Ghz | RAM 16GB | 512GB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 512GB 25Ghz (MJLQ2Y / A).,2609.0,0,1282,APP,Apple,apple computers&laptops
APP1014,Lightning White Apple iPhone Dock,Stand with Lightning Dock Connector and iPhone in White.,45.0,0,13615399,APP,Apple,computer parts
APP1007,"Apple MacBook Pro Retina 15 ""i7 25 Ghz | 16GB RAM | 1TB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 1TB 25Ghz (MJLQ2Y / A).,3089.0,0,1282,APP,Apple,apple computers&laptops
APP1008,"Apple MacBook Pro Retina 15 ""i7 28 Ghz | RAM 16GB | 256GB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 256GB 28GHz (MJLQ2Y / A).,2569.0,0,1282,APP,Apple,apple computers&laptops
APP1009,"Apple MacBook Pro Retina 15 ""i7 28 Ghz | RAM 16GB | 512GB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 512GB 28GHz (MJLQ2Y / A).,2809.0,0,1282,APP,Apple,apple computers&laptops
APP1010,"Apple MacBook Pro Retina 15 ""i7 28 Ghz | 16GB RAM | 1TB Flash",New MacBook Pro 15-inch Retina screen Core i7 16GB RAM 1TB 28GHz (MJLQ2Y / A).,3289.0,0,1282,APP,Apple,apple computers&laptops
APP1011,"Apple MacBook Pro Retina 15 ""i7 25 Ghz | 16GB RAM | 1TB Flash",MacBook Pro Retina 15 inch screen i7 25Ghz RAM 16GB 1TB graphical AMD Radeon R9 M370X 2 GB (MJLT2Y / A).,3399.0,0,1282,APP,Apple,apple computers&laptops
APP1012,"Apple MacBook Pro Retina 15 ""i7 28 Ghz | RAM 16GB | 512GB Flash | AMD Radeon R9 M370X",MacBook Pro Retina 15 inch screen i7 28GHz RAM 16GB 256GB graphical AMD Radeon R9 M370X 2 GB (MJLT2Y / A).,2999.0,0,1282,APP,Apple,apple computers&laptops
APP1013,"Apple MacBook Pro Retina 15 ""i7 28 Ghz | 16GB RAM | 1TB Flash",MacBook Pro Retina 15 inch screen i7 28GHz RAM 16GB 1TB graphical AMD Radeon R9 M370X 2 GB (MJLT2Y / A).,3599.0,0,1282,APP,Apple,apple computers&laptops
APP0699,"60W MagSafe 2 Apple MacBook Pro Retina display Charger 13 ""(OEM)",Apple MagSafe Power Charger 2 60W for MacBook Pro Retina 13 inches without original box,89.0,1,13005399,APP,Apple,computer parts
APP0700,"Apple 85W MagSafe 2 charger MacBook Pro screen Retina 15 ""(OEM)",Apple MagSafe 2 Charger for MacBook Pro 15-inch Retina 85W unboxed,89.0,1,13005399,APP,Apple,computer parts
APP0701, Apple 45W MagSafe 2 charger MacBook Air in June 2012 (OEM),Apple charger MacBook Air MagSafe 2 45W without original box,89.0,1,13005399,APP,Apple,computer parts
APP1045,Apple USB-C to USB,USB-C USB adapter for MacBook.,25.0,1,12585395,APP,Apple,adapters & cables
APP1043,Apple USB-C Multiport Digital AV Adapter,C USB-HDMI adapter for MacBook high resolution.,79.0,1,12585395,APP,Apple,adapters & cables
APP1020,IPad AppleCare Protection Plan,Apple Care extended warranty for iPad.,79.0,1,1231,APP,Apple,tech accessories
APP1097,Apple iPod Nano 16Gb Silver,Music player iPod nano 16GB silver the 8th generation.,179.0,0,11821715,APP,Apple,tech accessories
APP1082,Apple iPod Touch 16GB Silver,New 6th generation iPod Touch 16GB with 8 megapixel camera.,229.0,0,11821715,APP,Apple,tech accessories
APP1019,Apple security lock adapter for the Mac Pro,Adapter Cable for Mac Pro padlock (end of 2013).,59.0,0,11434,APP,Apple,others
APP1085,Apple iPod Touch 16GB Gold,New 6th generation iPod Touch 16GB with 8 megapixel camera.,229.0,0,11821715,APP,Apple,tech accessories
APP0985,OEM 5W USB Power Adapter iPhone iPod and compatible Apple iPod,OEM USB Power Adapter 5W 1A for iPhone iPad and iPod,25.0,1,14365395,APP,Apple,others
APP1044,Apple USB-C to Multiport VGA,USB-C VGA adapter for MacBook.,79.0,0,12585395,APP,Apple,adapters & cables
APP1046,Apple USB Power Adapter-C 29 W,Adapter to any device compatible with USB-C,59.0,0,12585395,APP,Apple,adapters & cables
APP1047,Apple charging cable 2m USB-C,USB-C Cable 2 meters MacBook.,25.0,1,1325,APP,Apple,adapters & cables
APP1048,Apple extension cable for power adapter,Extension cable for power adapter (MK122Z / A),25.0,0,1325,APP,Apple,adapters & cables
APP1089,Apple iPod Touch 32GB Space Gray,New 6th generation iPod Touch 32GB with 8 megapixel camera.,232.81,0,11821715,APP,Apple,tech accessories
APP1098,Apple iPod Nano 16Gb Gold,Music player iPod Nano 16GB the 8th generation Oro.,179.0,0,11821715,APP,Apple,tech accessories
APP1088,Apple iPod Touch 16GB Space Gray,New 6th generation iPod Touch 16GB with 8 megapixel camera.,229.0,0,11821715,APP,Apple,tech accessories
APP1091,Apple iPod Touch 16GB Rosa,New 6th generation iPod Touch 16GB with 8 megapixel camera.,229.0,0,11821715,APP,Apple,tech accessories
APP1094,Apple iPod Touch 16GB Blue,New 6th generation iPod Touch 16GB with 8 megapixel camera.,229.0,0,11821715,APP,Apple,tech accessories
APP1083,Apple iPod Touch 32GB Silver,New 6th generation iPod Touch 32GB with 8 megapixel camera.,232.81,0,11821715,APP,Apple,tech accessories
APP1086,Apple iPod Touch 32GB Gold,New 6th generation iPod Touch 32GB with 8 megapixel camera.,232.81,0,11821715,APP,Apple,tech accessories
APP1092,Apple iPod Touch 32GB Rosa,New 6th generation iPod Touch 32GB with 8 megapixel camera.,232.81,0,11821715,APP,Apple,tech accessories
APP1095,Apple iPod Touch 32GB Blue,New 6th generation iPod Touch 32GB with 8 megapixel camera.,232.81,0,11821715,APP,Apple,tech accessories
